label,lat,lon,event_date,rain_1d,rain_3d,rain_7d,rain_15d,rain_max_7d,elevation_m,slope_deg,month_sin,month_cos
0,32.564,77.5908,2023-07-22,2.9,8.5,16.4,150.7,7.0,5477.0,23.47,-0.5,-0.866
0,26.9094,81.0806,2011-05-21,0.0,2.7,5.2,5.6,2.7,119.0,0.29,0.5,-0.866
0,12.7034,78.4188,2014-10-28,7.6,44.4,73.6,123.9,28.0,649.0,0.91,-0.866,0.5
0,21.1974,95.9997,2007-07-09,1.5,1.9,45.7,149.5,19.1,142.0,1.72,-0.5,-0.866
0,19.4988,72.6789,2008-09-27,0.5,0.5,2.9,177.8,1.6,0.0,0.0,-1.0,-0.0
0,28.9497,83.4663,2016-05-04,1.6,2.1,2.3,10.5,1.6,5603.0,18.24,0.5,-0.866
0,10.7209,76.2402,2022-07-01,16.6,51.9,103.7,240.0,19.1,126.0,21.58,-0.5,-0.866
0,30.0709,83.623,2016-08-12,0.7,14.7,42.1,101.0,13.8,5277.0,27.01,-0.866,-0.5
0,25.8275,81.2556,2022-08-09,0.1,14.7,51.9,164.9,23.5,109.0,0.29,-0.866,-0.5
0,35.4052,75.9544,2011-07-15,2.9,2.9,24.3,49.4,11.5,5039.0,21.5,-0.5,-0.866
0,7.0144,74.9154,2023-07-08,1.6,20.2,93.7,212.3,23.7,0.0,0.0,-0.5,-0.866
0,25.7567,72.2684,2023-06-12,0.0,0.0,0.6,14.8,0.6,126.0,2.02,0.0,-1.0
0,14.1443,70.9156,2016-09-17,0.7,1.1,2.9,7.3,0.9,0.0,0.0,-1.0,-0.0
0,28.8921,68.5988,2014-08-04,0.0,1.3,1.5,4.1,1.3,240.0,2.31,-0.866,-0.5
0,33.4633,75.4369,2023-05-22,0.2,0.2,10.4,39.2,8.7,3112.0,34.09,0.5,-0.866
0,34.1548,86.5118,2011-12-01,0.0,0.0,0.0,0.0,0.0,5163.0,1.03,-0.0,1.0
0,35.2586,77.6576,2020-08-18,0.0,0.0,0.0,10.4,0.0,5790.0,36.13,-0.866,-0.5
0,23.5385,68.0431,2016-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.866
0,28.1264,80.533,2013-08-09,15.7,65.9,122.8,170.7,32.2,149.0,0.29,-0.866,-0.5
0,25.3654,87.7602,2018-11-19,0.0,0.0,0.0,0.0,0.0,28.0,0.81,-0.5,0.866
0,9.3827,81.9197,2017-05-08,0.7,4.0,7.3,9.4,2.0,0.0,0.0,0.5,-0.866
0,7.8741,77.9164,2017-07-08,0.0,0.0,0.0,9.6,0.0,0.0,0.0,-0.5,-0.866
0,21.2945,80.7093,2009-07-23,0.5,235.4,324.3,471.8,186.1,606.0,4.22,-0.5,-0.866
0,9.5958,94.4298,2008-05-28,0.2,12.7,43.0,70.2,14.1,0.0,0.0,0.5,-0.866
0,12.6488,80.1646,2010-12-03,0.2,16.2,22.8,54.2,13.4,6.0,0.41,-0.0,1.0
0,26.9288,96.7899,2014-07-05,8.5,36.2,72.9,364.8,13.9,1266.0,21.95,-0.5,-0.866
0,28.6407,74.4449,2007-03-09,1.8,1.8,1.8,22.1,1.8,228.0,0.81,1.0,0.0
0,34.0461,80.0696,2021-12-21,0.1,0.1,0.3,0.9,0.2,5096.0,1.54,-0.0,1.0
0,34.207,86.0473,2014-03-09,0.0,0.0,0.0,0.6,0.0,5390.0,9.6,1.0,0.0
0,7.8251,88.3254,2007-07-22,19.8,26.4,39.6,57.9,19.8,0.0,0.0,-0.5,-0.866
0,34.2868,82.4417,2020-12-26,0.0,0.0,0.0,0.0,0.0,5257.0,4.76,-0.0,1.0
0,33.124,70.9528,2015-07-08,0.9,13.7,13.7,28.1,9.7,666.0,16.17,-0.5,-0.866
0,6.5028,88.5432,2021-11-25,11.4,30.3,75.4,159.9,21.5,0.0,0.0,-0.5,0.866
0,23.1886,72.8467,2007-09-21,19.2,25.3,25.3,25.7,19.2,79.0,0.29,-1.0,-0.0
0,26.519,73.6801,2008-09-08,0.0,1.1,1.1,2.0,0.7,302.0,1.03,-1.0,-0.0
0,28.4732,73.7778,2016-05-05,1.9,1.9,2.0,2.0,1.9,204.0,0.0,0.5,-0.866
0,20.3257,87.519,2008-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.866
0,10.0363,94.9111,2016-05-21,21.5,35.9,44.6,47.1,21.5,0.0,0.0,0.5,-0.866
0,31.5424,80.7388,2012-08-27,3.2,10.1,44.5,94.7,14.5,5658.0,18.2,-0.866,-0.5
0,20.7119,68.2249,2012-06-18,0.0,21.4,90.1,92.1,34.4,0.0,0.0,0.0,-1.0
0,27.0332,94.3406,2012-04-25,24.0,63.7,93.2,199.9,28.0,87.0,0.29,0.866,-0.5
0,12.8536,72.5353,2012-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866,-0.5
0,14.4842,83.3477,2023-07-22,25.2,48.7,91.2,190.6,25.2,0.0,0.0,-0.5,-0.866
0,34.999,95.4955,2017-10-19,0.0,0.7,20.6,25.9,8.0,4456.0,0.91,-0.866,0.5
0,33.0916,72.6432,2013-12-18,0.0,0.0,0.0,0.7,0.0,396.0,9.83,-0.0,1.0
0,35.1085,80.5341,2021-08-26,0.0,0.4,10.8,24.9,5.7,5128.0,14.94,-0.866,-0.5
0,14.8753,75.6767,2007-05-24,2.8,2.8,2.8,2.9,2.8,530.0,0.29,0.5,-0.866
0,12.3881,76.7183,2009-09-15,7.0,33.5,33.7,60.7,21.1,693.0,2.36,-1.0,-0.0
0,32.7417,71.4028,2014-08-02,4.9,25.5,31.0,56.8,11.8,202.0,0.41,-0.866,-0.5
0,32.2153,84.5219,2011-06-21,0.7,5.3,9.0,24.4,3.3,4430.0,1.18,0.0,-1.0
0,8.085,73.3039,2011-10-26,40.1,64.1,85.1,87.6,40.1,0.0,0.0,-0.866,0.5
0,13.7145,69.4974,2009-09-18,0.0,1.6,2.1,12.7,1.6,0.0,0.0,-1.0,-0.0
0,13.7448,84.2922,2009-06-18,0.0,0.0,4.1,17.2,2.7,0.0,0.0,0.0,-1.0
0,14.2897,77.7962,2008-04-06,0.0,3.5,6.3,89.2,3.5,463.0,20.46,0.866,-0.5
0,19.3316,93.0822,2014-05-26,0.8,26.4,105.4,113.3,29.1,0.0,0.0,0.5,-0.866
0,27.4633,70.6368,2009-04-15,0.0,0.0,0.0,0.7,0.0,140.0,0.0,0.866,-0.5
0,19.1637,86.6987,2017-03-25,0.0,0.0,7.0,14.8,6.2,0.0,0.0,1.0,0.0
0,20.327,88.0995,2007-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
0,7.4932,68.3401,2007-01-22,0.0,0.0,0.1,2.5,0.1,0.0,0.0,0.5,0.866
0,32.3866,89.3312,2009-03-06,0.0,0.0,0.0,0.1,0.0,4908.0,7.83,1.0,0.0
0,8.979,73.6174,2021-11-04,13.4,16.8,73.1,116.6,18.3,0.0,0.0,-0.5,0.866
0,30.0095,83.9014,2007-06-26,0.6,1.0,11.1,16.4,5.8,4639.0,2.08,0.0,-1.0
0,28.0768,97.1579,2010-06-22,21.5,55.0,90.3,126.9,26.8,4141.0,13.24,0.0,-1.0
0,30.3407,82.8686,2015-06-10,0.0,0.0,0.0,1.5,0.0,4664.0,0.0,0.0,-1.0
0,11.2782,84.1004,2022-04-22,11.8,11.8,21.1,98.2,11.8,0.0,0.0,0.866,-0.5
0,15.1155,83.4056,2012-09-05,0.7,45.1,76.1,147.4,34.7,0.0,0.0,-1.0,-0.0
0,31.2307,76.5248,2017-08-02,13.4,40.3,60.7,102.3,19.1,317.0,2.92,-0.866,-0.5
0,17.8834,69.1913,2008-07-01,1.5,7.6,14.6,16.2,3.2,0.0,0.0,-0.5,-0.866
0,24.4763,68.0825,2019-05-08,0.0,0.0,0.0,0.0,0.0,7.0,0.29,0.5,-0.866
0,16.8606,78.0739,2015-06-17,4.0,15.9,46.1,53.2,14.1,598.0,2.24,0.0,-1.0
0,22.4011,79.9529,2020-07-08,0.8,21.7,120.4,186.3,39.7,454.0,5.67,-0.5,-0.866
0,10.9782,75.9476,2018-05-11,26.5,70.4,180.4,214.9,40.7,16.0,1.22,0.5,-0.866
0,26.3397,78.8032,2019-09-26,7.3,21.8,98.7,175.5,31.5,150.0,0.81,-1.0,-0.0
0,7.6813,81.8582,2020-07-08,0.7,0.7,1.9,25.4,0.8,0.0,0.0,-0.5,-0.866
0,24.5631,86.1192,2007-07-12,7.4,22.6,41.2,176.3,14.8,362.0,3.48,-0.5,-0.866
0,29.671,90.9691,2023-11-28,0.0,0.0,0.2,0.2,0.2,3682.0,1.03,-0.5,0.866
0,12.043,69.9032,2010-06-02,0.1,29.1,75.3,80.3,27.9,0.0,0.0,0.0,-1.0
0,22.3573,94.261,2007-10-24,0.0,0.6,20.0,138.0,9.6,1078.0,24.68,-0.866,0.5
0,14.3482,89.6319,2012-11-21,0.3,0.3,135.9,174.6,62.1,0.0,0.0,-0.5,0.866
0,22.9243,81.9724,2023-10-08,0.0,0.1,41.1,54.4,26.5,581.0,3.48,-0.866,0.5
0,12.3157,89.1864,2009-05-21,34.7,91.0,108.2,108.3,34.7,0.0,0.0,0.5,-0.866
0,18.4913,75.1457,2019-08-05,9.7,36.0,76.5,129.1,21.3,548.0,0.91,-0.866,-0.5
0,25.0722,76.707,2016-05-19,0.0,0.0,0.0,1.4,0.0,280.0,0.41,0.5,-0.866
0,18.7292,72.6785,2011-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.866
0,17.5477,89.3942,2010-07-07,1.9,26.1,60.4,255.0,21.0,0.0,0.0,-0.5,-0.866
0,15.7876,90.9597,2008-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,31.1611,76.6029,2012-12-13,6.0,10.5,10.5,11.3,6.0,320.0,0.64,-0.0,1.0
0,17.1403,90.1336,2008-09-28,0.0,0.7,49.8,201.8,21.2,0.0,0.0,-1.0,-0.0
0,12.0977,91.2654,2017-08-12,0.2,7.2,80.3,125.5,40.1,0.0,0.0,-0.866,-0.5
0,22.8041,73.5152,2007-05-28,0.0,0.0,0.0,0.0,0.0,93.0,0.64,0.5,-0.866
0,26.5599,81.86,2015-06-26,23.9,54.9,55.0,69.7,23.9,108.0,0.64,0.0,-1.0
0,32.3925,83.1329,2023-11-17,0.0,0.0,1.4,3.0,1.4,4957.0,33.55,-0.5,0.866
0,33.9882,68.6635,2018-05-04,0.0,1.1,1.4,2.2,1.1,2406.0,19.23,0.5,-0.866
0,13.7433,88.5735,2015-07-27,19.0,39.8,92.7,175.4,20.7,0.0,0.0,-0.5,-0.866
0,16.4465,96.688,2008-07-27,28.3,79.3,209.6,296.8,64.3,0.0,0.0,-0.5,-0.866
0,26.7103,78.0279,2008-06-21,3.7,9.6,136.9,234.2,47.3,159.0,1.43,0.0,-1.0
0,36.2938,76.5956,2013-05-07,0.7,3.5,4.1,12.8,2.4,4241.0,33.58,0.5,-0.866
0,35.592,92.3062,2015-05-17,0.0,4.3,6.1,10.0,3.0,4664.0,3.34,0.5,-0.866
0,10.1654,89.4893,2010-09-26,16.2,31.7,63.1,133.7,18.0,0.0,0.0,-1.0,-0.0
0,9.2017,88.9835,2010-07-15,8.2,20.2,37.2,59.1,8.8,0.0,0.0,-0.5,-0.866
0,22.8313,85.8905,2009-05-19,0.0,4.1,13.8,30.9,4.2,262.0,4.0,0.5,-0.866
0,25.4262,73.8407,2017-05-13,0.0,0.1,1.0,1.8,0.7,732.0,2.08,0.5,-0.866
0,36.4833,69.1567,2009-07-02,0.0,0.0,0.1,1.1,0.1,1169.0,15.87,-0.5,-0.866
0,35.1863,95.0848,2022-08-17,4.2,17.7,49.1,53.3,13.6,4542.0,0.41,-0.866,-0.5
0,29.252,77.6595,2023-06-15,0.0,0.2,0.3,1.9,0.2,235.0,0.0,0.0,-1.0
0,32.2514,90.9779,2007-08-17,8.3,26.3,42.5,88.7,10.0,4640.0,3.89,-0.866,-0.5
0,6.8202,73.4524,2007-09-26,1.2,8.4,44.0,79.1,11.9,0.0,0.0,-1.0,-0.0
0,24.0827,77.8704,2011-07-18,38.5,72.7,112.4,226.4,38.5,417.0,0.64,-0.5,-0.866
0,31.6279,83.4542,2019-01-23,0.7,1.9,1.9,3.0,1.1,6138.0,15.86,0.5,0.866
0,16.5156,86.7866,2016-07-24,6.9,23.3,56.4,80.2,13.4,0.0,0.0,-0.5,-0.866
0,31.1912,85.5841,2007-11-14,0.0,0.0,0.4,1.6,0.4,4673.0,0.91,-0.5,0.866
0,32.9684,88.0636,2018-06-20,0.5,3.2,17.3,36.7,6.3,5137.0,21.82,0.0,-1.0
0,10.5178,69.7094,2010-06-03,0.0,0.5,90.8,111.2,42.0,0.0,0.0,0.0,-1.0
0,32.6252,86.859,2016-08-04,2.9,10.6,39.9,64.4,10.6,5018.0,2.64,-0.866,-0.5
0,13.2753,79.7116,2007-07-27,11.4,23.9,81.3,107.9,24.0,114.0,2.64,-0.5,-0.866
0,24.0967,90.3174,2012-07-06,9.3,21.9,42.8,148.0,9.3,10.0,1.03,-0.5,-0.866
0,34.748,85.8938,2014-07-03,7.8,8.4,9.3,37.9,7.8,5219.0,7.4,-0.5,-0.866
0,20.0388,77.8881,2015-07-03,0.0,3.6,3.6,304.0,3.5,324.0,0.81,-0.5,-0.866
0,34.5133,88.5148,2011-09-10,4.0,4.7,15.9,43.8,8.6,4825.0,1.03,-1.0,-0.0
0,22.0904,80.0138,2018-09-27,0.0,0.1,40.1,52.6,30.6,504.0,9.37,-1.0,-0.0
0,25.4143,90.9515,2019-06-16,5.5,23.6,53.0,346.1,13.7,379.0,3.35,0.0,-1.0
0,19.3601,96.5055,2010-09-17,1.7,5.8,28.1,73.8,8.3,939.0,9.09,-1.0,-0.0
0,9.9954,71.7992,2008-09-01,33.4,84.6,114.0,123.8,33.4,0.0,0.0,-1.0,-0.0
0,34.8154,93.8075,2018-02-07,0.2,2.2,2.3,2.7,2.0,4478.0,0.64,0.866,0.5
0,18.2177,94.0939,2007-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,18.0885,88.2048,2013-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,9.4984,73.1775,2018-05-11,17.0,43.2,60.1,60.7,17.0,0.0,0.0,0.5,-0.866
0,8.0616,80.6789,2010-07-14,0.7,1.1,9.0,21.1,5.5,153.0,0.29,-0.5,-0.866
0,21.0616,92.9992,2011-07-18,57.8,91.8,153.4,218.6,57.8,103.0,15.07,-0.5,-0.866
0,25.1354,97.0256,2008-09-10,8.8,37.5,72.0,241.9,25.4,211.0,5.78,-1.0,-0.0
0,23.1359,91.4174,2013-12-25,0.0,0.0,0.1,0.1,0.1,6.0,0.81,-0.0,1.0
0,16.7783,75.0041,2023-09-18,1.4,3.0,6.7,32.1,1.4,542.0,0.57,-1.0,-0.0
0,10.5949,69.3606,2010-05-12,0.7,5.4,6.0,16.7,3.3,0.0,0.0,0.5,-0.866
0,8.102,87.6773,2007-07-23,28.4,52.1,64.5,82.7,28.4,0.0,0.0,-0.5,-0.866
0,24.6705,69.401,2009-06-19,0.0,0.0,1.2,1.4,1.2,42.0,7.82,0.0,-1.0
0,30.5986,76.4301,2021-05-01,0.1,0.1,0.1,30.7,0.1,266.0,0.0,0.5,-0.866
0,36.2568,85.1955,2020-04-25,0.0,0.4,4.1,9.7,3.0,5059.0,2.36,0.866,-0.5
0,29.4989,84.8951,2016-06-25,0.9,1.9,16.9,31.5,5.6,5032.0,24.9,0.0,-1.0
0,31.4085,86.9316,2021-09-24,0.3,7.6,11.9,54.3,4.3,5173.0,4.99,-1.0,-0.0
0,9.1896,83.4053,2018-04-26,1.4,2.9,3.5,21.6,1.4,0.0,0.0,0.866,-0.5
0,23.8784,86.7849,2017-08-05,12.8,47.7,76.8,222.6,25.9,160.0,2.31,-0.866,-0.5
0,23.4602,76.685,2013-09-10,0.0,0.1,1.2,7.5,0.7,440.0,0.41,-1.0,-0.0
0,35.0987,94.2709,2014-04-27,0.5,0.9,1.0,18.1,0.5,4368.0,0.0,0.866,-0.5
0,15.3329,72.1681,2008-12-13,0.0,0.0,0.0,35.2,0.0,0.0,0.0,-0.0,1.0
0,18.7346,88.6405,2011-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
0,18.4398,71.4726,2021-09-01,3.6,11.8,14.7,48.4,7.4,0.0,0.0,-1.0,-0.0
0,11.7174,74.3693,2014-07-24,6.5,31.9,63.7,171.1,13.3,0.0,0.0,-0.5,-0.866
0,22.0998,74.5017,2018-08-20,3.3,79.6,206.2,225.2,72.5,217.0,5.31,-0.866,-0.5
0,22.1063,87.3891,2016-07-01,10.5,13.5,40.5,57.5,13.2,14.0,2.06,-0.5,-0.866
0,31.3404,94.4689,2010-11-22,0.0,1.8,4.9,13.4,2.0,4664.0,29.49,-0.5,0.866
0,35.9479,94.6163,2017-07-14,0.0,0.0,0.1,13.1,0.1,3830.0,14.79,-0.5,-0.866
0,7.3982,91.7353,2018-09-13,5.1,10.6,39.7,52.3,27.0,0.0,0.0,-1.0,-0.0
0,22.835,72.3251,2019-08-03,11.4,134.5,280.0,319.9,99.3,23.0,0.29,-0.866,-0.5
0,23.6874,78.1692,2013-08-27,5.6,14.0,103.9,321.7,58.8,460.0,0.57,-0.866,-0.5
0,6.948,82.2169,2011-07-22,0.0,0.0,0.0,8.4,0.0,0.0,0.0,-0.5,-0.866
0,29.4947,91.8134,2010-06-11,1.3,8.2,19.9,59.9,5.9,4143.0,22.79,0.0,-1.0
0,14.0579,73.6652,2011-06-18,0.5,28.8,104.7,262.2,23.3,0.0,0.0,0.0,-1.0
0,13.718,91.4904,2015-06-17,21.1,60.1,84.2,115.1,32.1,0.0,0.0,0.0,-1.0
0,25.2812,69.1966,2022-01-06,3.8,19.4,19.4,19.4,10.9,12.0,0.29,0.5,0.866
0,29.07,68.0289,2020-08-17,0.0,0.2,0.5,57.3,0.3,101.0,0.0,-0.866,-0.5
0,24.5118,94.7665,2010-06-02,2.5,11.8,57.0,140.8,21.1,164.0,8.67,0.0,-1.0
0,31.5113,90.516,2009-07-03,0.5,8.1,25.3,37.1,4.9,4873.0,2.18,-0.5,-0.866
0,26.5495,92.0223,2007-06-27,10.1,17.0,119.4,305.7,42.6,67.0,1.43,0.0,-1.0
0,7.9375,69.9536,2015-07-20,0.0,3.4,20.1,52.1,12.7,0.0,0.0,-0.5,-0.866
0,8.9031,86.5809,2017-03-24,0.0,0.0,0.0,3.4,0.0,0.0,0.0,1.0,0.0
0,8.1297,80.0298,2023-05-21,0.4,2.0,6.3,26.1,1.9,54.0,1.03,0.5,-0.866
0,12.377,85.1826,2011-07-14,3.7,27.4,31.7,106.5,16.8,0.0,0.0,-0.5,-0.866
0,8.009,78.8667,2007-08-09,0.0,0.0,1.7,3.8,1.2,0.0,0.0,-0.866,-0.5
0,33.3716,80.9992,2012-08-13,4.3,8.6,16.6,42.6,4.3,4988.0,28.9,-0.866,-0.5
0,8.2455,95.8165,2019-10-24,6.2,30.8,58.6,91.9,16.1,0.0,0.0,-0.866,0.5
0,10.4009,72.0472,2009-01-26,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.5,0.866
0,25.2617,81.9871,2012-06-02,0.0,0.0,0.0,0.0,0.0,89.0,0.41,0.0,-1.0
0,23.4626,95.5083,2015-03-25,5.1,5.1,5.1,5.1,5.1,172.0,0.0,1.0,0.0
0,7.1821,95.6289,2009-08-09,1.9,13.3,22.7,26.8,6.3,0.0,0.0,-0.866,-0.5
0,35.6089,73.854,2011-07-03,2.4,5.6,10.0,10.0,3.0,2216.0,37.22,-0.5,-0.866
0,35.1258,77.2689,2013-08-06,0.1,1.6,5.9,10.8,3.0,4180.0,56.86,-0.866,-0.5
0,16.8422,96.3499,2009-04-18,17.5,37.6,72.9,81.3,17.5,4.0,0.0,0.866,-0.5
0,20.4277,74.0451,2010-12-06,0.0,0.0,0.0,16.6,0.0,731.0,3.34,-0.0,1.0
0,8.8578,72.8198,2020-06-08,2.7,30.4,80.2,242.7,14.5,0.0,0.0,0.0,-1.0
0,13.6392,83.1422,2021-08-05,1.0,4.9,21.1,35.8,7.9,0.0,0.0,-0.866,-0.5
0,21.3724,84.9164,2013-06-04,0.0,0.0,0.1,3.0,0.1,156.0,2.64,0.0,-1.0
0,13.0476,70.1929,2016-08-10,0.3,0.8,7.9,8.3,6.6,0.0,0.0,-0.866,-0.5
0,14.438,69.4509,2017-11-28,0.0,0.0,0.1,2.7,0.1,0.0,0.0,-0.5,0.866
0,7.9336,93.4916,2010-06-02,2.5,3.4,32.9,57.6,12.4,0.0,0.0,0.0,-1.0
0,19.4348,76.4004,2013-02-15,0.0,0.0,0.0,0.3,0.0,423.0,0.41,0.866,0.5
0,18.4508,83.7584,2022-10-15,17.7,40.2,75.8,245.9,29.3,38.0,0.64,-0.866,0.5
0,26.5183,73.0244,2012-05-01,0.0,0.0,0.2,0.9,0.2,264.0,0.64,0.5,-0.866
0,33.328,85.3753,2013-09-04,2.6,5.4,19.5,66.1,5.0,5226.0,7.41,-1.0,-0.0
0,14.333,95.4523,2017-07-19,6.2,40.7,145.1,250.0,41.4,0.0,0.0,-0.5,-0.866
0,28.4369,85.8916,2014-05-14,0.0,0.0,0.0,2.4,0.0,5005.0,16.7,0.5,-0.866
0,32.742,83.9111,2023-10-28,0.0,0.0,1.4,3.5,1.4,4483.0,0.0,-0.866,0.5
0,11.8165,88.1052,2017-06-01,1.6,5.1,351.8,447.8,319.1,0.0,0.0,0.0,-1.0
0,13.3672,90.133,2022-11-01,0.0,1.3,19.5,67.2,12.0,0.0,0.0,-0.5,0.866
0,30.0682,85.364,2019-08-14,2.4,18.0,33.6,66.3,8.7,5725.0,2.88,-0.866,-0.5
0,26.9224,97.3368,2008-07-23,13.3,40.1,127.9,274.2,27.9,1617.0,30.46,-0.5,-0.866
0,18.5798,95.6767,2023-05-13,16.5,37.9,42.5,42.7,16.5,86.0,2.31,0.5,-0.866
0,29.8966,72.3231,2007-09-12,0.1,8.4,15.6,15.6,8.1,134.0,0.0,-1.0,-0.0
0,17.7835,72.2371,2012-08-06,12.2,19.7,52.3,112.4,17.2,0.0,0.0,-0.866,-0.5
0,13.2172,78.3045,2019-08-03,0.1,0.9,1.6,42.9,0.8,804.0,0.41,-0.866,-0.5
0,26.8624,87.4569,2021-01-11,1.5,1.5,1.5,1.5,1.5,1692.0,15.64,0.5,0.866
0,34.6118,88.2591,2009-07-05,0.1,1.1,15.5,43.0,11.2,4864.0,2.02,-0.5,-0.866
0,22.1851,90.7177,2011-05-19,16.4,24.1,30.1,68.0,16.4,6.0,2.56,0.5,-0.866
0,16.3218,79.7389,2008-07-20,8.3,26.6,41.0,43.8,13.8,202.0,3.62,-0.5,-0.866
0,23.2258,83.7607,2020-08-08,7.5,26.8,88.7,140.7,29.5,839.0,2.18,-0.866,-0.5
0,25.2031,83.9848,2007-09-28,13.3,41.3,158.0,188.0,63.6,81.0,0.0,-1.0,-0.0
0,35.0926,71.7428,2017-10-28,0.0,0.0,3.6,6.0,2.8,1887.0,16.78,-0.866,0.5
0,30.4516,96.0663,2020-08-08,10.6,17.7,22.2,49.4,10.6,5121.0,28.82,-0.866,-0.5
0,35.7503,85.6476,2016-08-17,0.7,10.6,49.7,85.5,14.2,5406.0,1.81,-0.866,-0.5
0,25.9511,76.795,2023-08-28,0.0,0.3,28.1,39.2,16.9,176.0,1.54,-0.866,-0.5
0,23.1062,69.9475,2021-03-12,0.0,0.0,0.0,0.0,0.0,84.0,0.0,1.0,0.0
0,25.282,82.9723,2008-11-25,0.0,0.0,1.1,1.1,0.9,82.0,0.57,-0.5,0.866
0,27.3584,81.0215,2014-06-06,0.0,0.0,1.8,5.1,1.3,132.0,0.64,0.0,-1.0
0,33.3559,79.8488,2012-06-07,1.4,3.9,4.0,4.0,2.1,4760.0,10.27,0.0,-1.0
0,7.2865,86.1597,2009-06-25,1.8,3.5,4.2,14.5,1.8,0.0,0.0,0.0,-1.0
0,35.4057,69.8727,2022-08-15,2.4,4.9,4.9,5.0,2.5,4151.0,52.65,-0.866,-0.5
0,24.813,82.5279,2020-07-28,12.1,18.8,48.7,135.8,12.8,239.0,1.03,-0.5,-0.866
0,21.6742,89.1969,2011-04-27,8.9,24.9,30.3,32.6,8.9,0.0,0.0,0.866,-0.5
0,16.1035,85.0157,2008-07-24,1.2,10.6,48.1,75.9,21.9,0.0,0.0,-0.5,-0.866
0,30.2158,83.6981,2019-08-01,3.2,13.4,45.8,64.1,14.1,4792.0,1.43,-0.866,-0.5
0,25.8065,88.129,2008-09-12,2.5,14.6,21.0,90.4,6.2,37.0,0.0,-1.0,-0.0
0,27.365,94.0491,2018-08-28,8.5,38.7,123.0,190.1,30.6,154.0,2.7,-0.866,-0.5
0,28.3307,77.7904,2007-07-02,4.1,4.5,42.7,57.6,26.4,200.0,0.29,-0.5,-0.866
0,26.6903,72.9536,2017-10-06,0.0,0.0,0.0,0.0,0.0,313.0,0.64,-0.866,0.5
0,32.0744,75.9155,2019-05-17,12.7,14.5,14.7,14.7,12.7,518.0,7.82,0.5,-0.866
0,20.3206,79.625,2016-04-27,0.0,0.0,0.0,0.1,0.0,202.0,0.29,0.866,-0.5
0,12.0707,75.2754,2015-11-22,13.2,30.4,51.6,84.4,13.2,46.0,2.43,-0.5,0.866
0,30.1861,92.4941,2010-05-07,0.3,2.7,26.3,37.3,12.7,4911.0,4.3,0.5,-0.866
0,16.7056,72.8504,2017-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,12.0981,90.4642,2012-08-16,5.8,16.8,34.2,41.3,9.0,0.0,0.0,-0.866,-0.5
0,33.9186,78.1288,2012-05-19,0.4,0.7,1.0,2.3,0.4,5674.0,28.71,0.5,-0.866
0,18.6095,85.3792,2017-10-08,2.5,33.7,84.2,144.6,21.3,0.0,0.0,-0.866,0.5
0,22.3922,91.0596,2023-06-08,29.5,45.8,47.2,59.1,29.5,0.0,0.0,0.0,-1.0
0,9.6863,88.9632,2022-06-01,5.4,17.3,23.6,64.5,10.3,0.0,0.0,0.0,-1.0
0,22.068,96.2096,2017-11-18,0.0,0.1,0.1,9.2,0.1,103.0,0.64,-0.5,0.866
0,6.969,77.453,2016-07-22,0.0,0.1,12.8,24.7,7.4,0.0,0.0,-0.5,-0.866
0,31.2459,74.6141,2010-05-21,0.0,0.0,0.0,4.9,0.0,214.0,0.29,0.5,-0.866
0,32.8325,94.3691,2010-09-03,13.9,13.9,30.6,64.4,13.9,4789.0,5.55,-1.0,-0.0
0,33.9164,85.6705,2023-04-07,0.0,1.1,6.9,8.8,2.6,5221.0,2.92,0.866,-0.5
0,13.5805,91.4068,2013-03-12,0.0,0.0,0.2,2.4,0.1,0.0,0.0,1.0,0.0
0,18.3359,70.6021,2017-06-04,1.9,6.7,10.9,11.0,4.0,0.0,0.0,0.0,-1.0
0,31.328,73.9678,2018-05-06,0.0,3.9,7.2,14.5,3.2,200.0,0.91,0.5,-0.866
0,25.0814,74.3268,2023-07-24,4.3,24.7,74.7,144.7,23.0,461.0,0.57,-0.5,-0.866
0,9.4213,91.5647,2008-07-11,2.1,14.6,43.1,87.5,11.9,0.0,0.0,-0.5,-0.866
0,6.9817,86.3127,2010-11-05,26.6,43.6,112.2,168.1,26.6,0.0,0.0,-0.5,0.866
0,15.0044,90.7079,2018-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,11.8197,79.2965,2023-07-04,21.1,38.5,44.3,59.5,21.1,55.0,0.41,-0.5,-0.866
